date,probability,action,reward_risk_ratio,max_gain,max_drawdown,mfe,mae,mse,acual_return,expected_value,rsi,atr,atr_ratio,unified_sentiment,sentiment_count,net_noncommercial,net_nonreportable,change_nonrept_long,change_nonrept_short,change_noncommercial_long,change_noncommercial_short,hour_sin,hour_cos,day_sin,day_cos,asian_session,london_session,ny_session
2024-02-21 02:00:00,0.8,1,3.9801674337883863,0.003518757062756686,-0.0008840726228965392,0.003657011825985585,0.0,0.0011696461594773461,0.0031776467623090884,2.984133947030709,55.996020466169746,2.6920928183917603,0.0013304074693931635,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 03:00:00,0.7285714285714285,1,4.122664521274737,0.0036663123111527205,-0.0008893064891001824,0.002745204532550015,0.0,0.006914380287666843,0.001757720887747882,2.732227008357308,58.675992745908815,2.6970056176254347,0.001331624468672296,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 04:00:00,0.7317073170731707,1,2.8070644725046696,0.005175385942371635,-0.0018437004183782693,0.0014793555927038182,-0.0006607788314077773,0.015097788136033562,-0.00018245385643352922,1.7856569311009778,62.03298507541448,2.742547050224383,0.0013524007723342668,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 05:00:00,0.7285714285714285,1,4.122664521274737,0.0036663123111527205,-0.0008893064891001824,0.00019206902665332035,-0.00194531450071905,0.021999130668410874,-0.0011868880877805104,2.732227008357308,65.05320917106297,2.759107589798371,0.001358818228728784,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 06:00:00,0.7285714285714285,1,4.122664521274737,0.0036663123111527205,-0.0008893064891001824,1.9695992358049013e-05,-0.0021173191784801364,0.026945527042762818,-0.00041853983760649827,2.732227008357308,65.4379279879769,2.6937281068901076,0.0013263912051929014,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 07:00:00,0.825,1,2.4905885483606083,0.005036228591164276,-0.0020221038093503224,0.0,-0.003407339566992172,0.005510391546675104,-0.0032842420392829186,1.879735552397502,65.48324293395301,2.6994061024363503,0.0013291608699727462,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0
2024-02-21 08:00:00,0.6842105263157895,1,1.9333188587696535,0.005010063453300081,-0.002591431532659046,3.941003182356485e-05,-0.002931121116880324,0.026553869369322046,-0.004103569563632499,1.0070076402108157,63.38047036772741,2.6669308481681724,0.001313797869970626,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0
2024-02-21 09:00:00,0.6,2,2.8380765432269714,-0.0020800221664283147,0.0007328985440481715,0.0005470917882014973,-0.001153328634587116,0.02794454350119483,-7.886007757864166e-05,1.3028459259361829,61.20284759907463,2.648725396161166,0.0013054918139105065,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0
2024-02-21 10:00:00,0.625,1,3.301106722628787,0.004811911236102181,-0.0014576660618443402,0.0017023838308077419,0.0,6.366134957698575e-05,0.0004786412509807346,1.688191701642992,56.59333980714276,2.6658618379877814,0.0013154550980167385,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0
2024-02-21 11:00:00,0.6923076923076923,1,2.7417754489441433,0.0030129581781508864,-0.0010989077093498578,0.0009417635138133937,-0.00028104984443641436,0.029682114295724826,-0.0018983191247022642,1.590459926192099,58.727990451358735,2.664784261404952,0.0013139249160079838,0.0,1.0,140262.0,19149.0,-2382.0,281.0,-6471.0,-15565.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0
